RowNumber,CustomerId,CreditScore,Tenure,Balance,HasCrCard,IsActiveMember
3101,15735549,810,3,96814.46,1,1
3102,15809347,763,9,160680.41,1,0
3103,15660866,640,3,0.0,1,0
3104,15766609,655,10,0.0,1,0
3105,15654230,526,5,145537.21,1,0
3106,15794566,678,4,0.0,1,1
3107,15800890,554,6,0.0,1,1
3108,15697424,597,2,119370.11,1,1
3109,15724536,560,1,0.0,1,1
3110,15735878,850,10,134381.52,0,0
3111,15707596,546,8,114888.74,1,1
3112,15657163,623,1,149332.48,1,0
3113,15622478,698,7,105061.74,1,0
3114,15779529,620,7,0.0,1,1
3115,15636023,619,10,0.0,1,1
3116,15582066,561,4,0.0,1,1
3117,15666675,753,7,155062.8,1,1
3118,15732987,721,3,88798.34,0,0
3119,15789432,451,6,0.0,1,0
3120,15663161,680,5,143139.87,0,0
3121,15694879,590,7,0.0,1,0
3122,15593715,634,3,107027.52,1,0
3123,15575002,676,4,140720.93,1,0
3124,15622171,642,8,80964.57,1,0
3125,15795224,760,6,178585.46,1,0
3126,15685346,736,4,135889.13,1,1
3127,15691808,656,7,134919.85,1,0
3128,15721007,776,8,115130.34,0,0
3129,15794253,832,6,138190.13,0,1
3130,15694453,631,9,131519.49,1,1
3131,15813113,795,5,0.0,1,0
3132,15614187,648,3,126935.98,0,1
3133,15619407,615,4,133707.09,1,1
3134,15646227,682,1,97893.2,1,0
3135,15660541,694,5,127900.03,1,0
3136,15753874,694,10,143835.47,0,1
3137,15617877,607,0,0.0,1,1
3138,15772073,664,10,0.0,1,0
3139,15701537,756,2,0.0,1,1
3140,15736228,645,3,129596.77,1,1
3141,15780572,653,4,0.0,1,0
3142,15769596,710,2,110407.44,0,0
3143,15586996,697,7,0.0,0,1
3144,15722061,619,8,142015.76,1,0
3145,15638003,648,1,81370.07,0,1
3146,15775590,482,2,69329.47,0,0
3147,15730688,548,8,116755.5,1,1
3148,15753102,752,6,83870.33,1,0
3149,15810075,648,6,130694.89,1,1
3150,15723373,643,8,117451.47,1,0
3151,15795298,573,9,206868.78,0,1
3152,15584320,686,3,111695.62,0,0
3153,15724161,644,9,137285.26,1,0
3154,15750056,702,6,149218.39,1,1
3155,15609637,652,7,0.0,0,1
3156,15794493,641,7,0.0,1,1
3157,15569641,692,8,130701.29,1,0
3158,15815236,574,5,0.0,0,0
3159,15811177,643,3,167949.48,1,0
3160,15680587,834,4,131254.81,1,0
3161,15672821,591,5,0.0,1,1
3162,15767681,470,9,0.0,0,1
3163,15600379,608,7,86656.13,0,1
3164,15801336,649,8,114737.26,1,1
3165,15721592,665,5,0.0,1,0
3166,15581282,651,6,0.0,1,0
3167,15746203,555,4,119817.33,0,1
3168,15583137,637,7,130806.99,1,1
3169,15680752,675,0,0.0,1,1
3170,15688172,677,5,0.0,1,0
3171,15791373,850,2,80931.75,0,0
3172,15589449,815,3,0.0,1,1
3173,15692819,665,1,132178.67,0,0
3174,15727467,485,3,0.0,1,0
3175,15734312,577,6,0.0,1,1
3176,15764604,586,7,164769.02,1,0
3177,15613014,722,1,107233.85,1,0
3178,15759684,528,7,176227.07,0,1
3179,15609669,542,4,109949.39,1,1
3180,15685536,552,5,0.0,1,1
3181,15750447,678,10,117738.81,1,0
3182,15663249,575,9,133292.45,1,0
3183,15638646,669,1,160474.59,1,1
3184,15734161,636,6,0.0,1,0
3185,15631070,667,9,154393.43,1,1
3186,15761950,652,9,110827.49,1,1
3187,15649668,637,10,145750.45,1,1
3188,15713912,516,8,109044.3,0,1
3189,15586757,801,4,75170.54,1,1
3190,15596522,692,2,0.0,1,0
3191,15625395,585,6,105795.9,1,1
3192,15760570,590,5,0.0,1,0
3193,15566689,554,8,0.0,1,1
3194,15725794,659,1,0.0,1,0
3195,15673539,690,3,118097.87,1,0
3196,15705298,697,0,172693.54,0,0
3197,15675791,610,4,129440.3,1,0
3198,15747043,599,4,0.0,0,0
3199,15736397,544,1,96471.2,1,0
3200,15678201,548,1,0.0,1,1
3201,15720745,635,4,140197.18,1,1
3202,15637593,722,6,0.0,1,0
3203,15598070,564,4,135946.26,1,0
3204,15787550,719,3,0.0,1,1
3205,15603942,547,3,81290.02,0,1
3206,15733973,850,8,0.0,1,0
3207,15596761,515,9,113715.36,1,0
3208,15652400,667,2,168883.08,0,1
3209,15717893,607,8,143421.74,1,0
3210,15622585,525,7,153644.39,1,1
3211,15733964,606,1,109330.06,1,1
3212,15753861,686,1,115095.88,0,0
3213,15747097,611,10,0.0,1,1
3214,15594762,827,1,183276.32,1,1
3215,15667417,572,9,68193.72,1,0
3216,15684861,726,8,0.0,0,0
3217,15742204,579,6,139729.54,0,1
3218,15623502,598,4,98365.33,1,1
3219,15774872,663,10,0.0,1,0
3220,15611191,505,10,122453.97,1,1
3221,15674331,576,7,132174.41,0,0
3222,15619465,555,2,0.0,0,1
3223,15575247,524,1,0.0,1,0
3224,15695679,776,2,104349.45,0,0
3225,15713463,645,2,138881.04,1,0
3226,15785170,850,0,116968.91,0,0
3227,15796351,603,1,105346.03,1,1
3228,15639576,691,9,136623.19,1,0
3229,15693264,583,10,0.0,1,1
3230,15589715,584,5,0.0,1,0
3231,15769902,679,6,0.0,1,1
3232,15587177,646,6,124445.52,1,0
3233,15814553,559,5,68999.66,1,1
3234,15601550,595,6,85768.42,1,1
3235,15664907,527,1,0.0,1,0
3236,15612465,684,9,100628.0,1,1
3237,15810800,673,0,0.0,1,1
3238,15665760,802,7,0.0,0,1
3239,15588080,675,6,0.0,1,0
3240,15776844,762,6,0.0,1,0
3241,15717560,580,0,125647.36,1,0
3242,15629739,621,8,100375.39,1,1
3243,15729908,411,10,0.0,0,0
3244,15716781,815,7,171922.72,0,1
3245,15646936,631,2,146810.99,1,1
3246,15768151,514,3,109032.23,0,1
3247,15579212,638,6,0.0,1,0
3248,15721835,791,7,0.0,1,0
3249,15800515,516,5,128653.59,1,0
3250,15591279,734,3,80387.81,0,1
3251,15587419,611,8,0.0,0,1
3252,15750335,850,0,108508.82,1,0
3253,15699619,641,10,155978.17,1,0
3254,15606472,585,5,0.0,1,1
3255,15778368,552,4,121175.56,1,0
3256,15671387,507,4,89349.47,0,0
3257,15573926,735,7,86131.71,0,0
3258,15709183,707,3,102346.86,1,1
3259,15577514,698,7,121263.62,1,1
3260,15778830,841,2,0.0,1,0
3261,15768072,688,2,0.0,0,0
3262,15768293,614,3,0.0,1,1
3263,15654456,511,6,149726.08,0,0
3264,15807525,447,2,0.0,1,0
3265,15574372,738,5,161274.05,1,0
3266,15671249,422,2,0.0,1,0
3267,15779744,537,1,103138.17,1,1
3268,15624755,707,3,109628.44,1,0
3269,15611430,690,5,0.0,1,0
3270,15774744,664,7,97286.16,1,0
3271,15629885,850,7,118004.26,1,0
3272,15708791,584,9,85534.83,0,0
3273,15793890,728,4,0.0,1,1
3274,15646091,560,4,95140.44,1,0
3275,15596984,629,6,0.0,1,1
3276,15800215,658,3,0.0,0,1
3277,15577806,794,1,75900.84,1,1
3278,15749381,790,2,126619.27,1,0
3279,15683758,640,7,111833.47,1,0
3280,15670615,652,7,0.0,1,0
3281,15715622,583,3,238387.56,0,1
3282,15707634,775,2,108698.96,1,1
3283,15806901,584,2,112687.69,1,1
3284,15775335,635,4,81556.89,1,0
3285,15724150,814,9,136596.85,1,1
3286,15627220,735,9,98807.45,0,0
3287,15672330,678,1,0.0,0,1
3288,15668521,693,1,0.0,1,1
3289,15807837,640,6,107499.7,1,1
3290,15592570,773,8,0.0,1,0
3291,15748589,736,9,0.0,1,0
3292,15635893,693,8,0.0,1,1
3293,15757632,496,1,176024.05,1,0
3294,15691863,751,3,0.0,1,1
3295,15706071,528,0,127631.62,0,1
3296,15654296,754,9,0.0,1,0
3297,15755018,568,10,109819.16,1,0
3298,15594041,592,2,138734.94,1,0
3299,15670587,558,10,111363.1,1,0
3300,15724527,825,9,0.0,1,1
3301,15801904,677,0,143988.0,1,0
3302,15658195,653,5,118838.75,1,1
3303,15630113,593,4,161637.75,1,1
3304,15784320,632,3,133793.89,1,1
3305,15676513,601,8,71553.83,1,0
3306,15574072,786,8,0.0,1,1
3307,15633854,654,3,0.0,1,0
3308,15618566,572,7,0.0,1,1
3309,15733014,813,10,64667.95,0,1
3310,15753343,523,2,121164.11,1,1
3311,15746076,506,3,0.0,1,0
3312,15608226,513,3,98903.06,1,1
3313,15605684,664,7,104158.84,1,0
3314,15638988,684,6,0.0,1,1
3315,15628767,608,3,139529.93,1,1
3316,15737977,527,6,0.0,0,1
3317,15758116,666,5,64646.7,1,0
3318,15575119,779,3,0.0,1,1
3319,15625126,629,6,0.0,1,1
3320,15567114,430,1,118894.22,0,0
3321,15672242,712,2,0.0,0,1
3322,15681327,682,9,0.0,1,1
3323,15802585,634,8,68213.99,1,1
3324,15740630,487,1,0.0,1,0
3325,15815420,808,8,139196.0,0,1
3326,15711468,527,7,0.0,1,1
3327,15799626,637,4,126345.55,0,1
3328,15659325,802,5,0.0,1,1
3329,15651352,529,2,0.0,1,0
3330,15684925,850,3,0.0,0,0
3331,15657439,738,4,0.0,1,1
3332,15574122,817,5,129278.43,0,0
3333,15720508,735,3,119558.35,0,0
3334,15599078,619,5,92467.58,1,0
3335,15702300,671,5,0.0,0,0
3336,15660735,581,6,0.0,1,0
3337,15671390,690,10,0.0,1,0
3338,15647385,579,4,99340.83,0,0
3339,15739223,688,3,0.0,1,1
3340,15631305,599,4,126833.79,1,0
3341,15809263,729,5,109676.52,1,1
3342,15640866,718,3,0.0,0,1
3343,15775663,712,6,134729.99,1,1
3344,15631800,474,3,98431.37,0,0
3345,15654292,565,8,130368.31,1,0
3346,15648320,658,7,123974.96,1,0
3347,15726747,714,4,138082.16,0,1
3348,15694510,725,1,129855.32,0,0
3349,15572291,825,6,132308.22,0,0
3350,15603465,665,5,155447.65,1,0
3351,15685628,670,2,124268.64,0,1
3352,15792729,474,9,176311.36,1,0
3353,15767414,591,2,99886.42,1,1
3354,15568044,508,7,0.0,1,1
3355,15751333,695,2,0.0,0,1
3356,15623062,660,5,85089.3,1,1
3357,15713621,687,10,134318.21,1,1
3358,15670668,658,5,75395.53,0,1
3359,15750638,705,5,116765.7,0,0
3360,15747878,739,4,0.0,1,1
3361,15726796,844,7,111501.66,1,1
3362,15754952,602,7,76595.08,0,0
3363,15652192,759,9,160541.36,0,0
3364,15681924,747,2,129728.6,1,0
3365,15763544,673,1,0.0,0,0
3366,15764431,671,5,130929.02,1,1
3367,15684010,640,2,116800.25,1,1
3368,15648881,581,0,101016.53,0,1
3369,15733303,630,5,0.0,1,1
3370,15643294,703,8,190566.65,1,1
3371,15749905,698,6,0.0,1,0
3372,15625175,742,6,97067.69,0,1
3373,15643967,652,4,92208.54,0,1
3374,15578251,644,2,186347.97,1,0
3375,15772573,735,2,103176.62,0,1
3376,15733234,777,4,0.0,1,1
3377,15721582,644,4,77270.08,1,1
3378,15628219,665,3,111911.63,1,1
3379,15571302,529,5,94216.05,1,1
3380,15637178,803,7,0.0,1,1
3381,15601184,604,3,0.0,1,0
3382,15629511,738,6,106770.82,1,0
3383,15570629,655,5,138089.97,1,1
3384,15665766,698,9,133191.19,0,1
3385,15693732,775,9,0.0,1,1
3386,15765982,735,7,74135.85,1,1
3387,15582016,766,6,99208.46,1,0
3388,15798024,537,8,92242.34,1,1
3389,15588622,599,7,108380.72,1,1
3390,15724863,420,4,91893.32,1,0
3391,15618213,674,7,85757.93,1,1
3392,15780411,570,3,0.0,0,0
3393,15725429,623,8,96759.42,1,1
3394,15600626,710,6,0.0,1,1
3395,15668460,466,6,0.0,1,1
3396,15576263,759,5,0.0,1,0
3397,15720354,581,4,0.0,1,1
3398,15691624,820,2,132150.26,1,0
3399,15793196,759,9,0.0,0,1
3400,15633352,628,6,175443.75,1,0
3401,15750874,676,3,78990.15,1,1
3402,15588923,591,4,113743.37,1,0
3403,15715745,690,5,157624.84,1,1
3404,15611800,624,7,125163.62,1,1
3405,15576928,573,2,0.0,1,0
3406,15793693,694,9,0.0,1,1
3407,15581252,632,7,80922.75,1,0
3408,15797760,632,3,193354.86,1,0
3409,15790564,832,9,107648.94,1,1
3410,15593736,598,7,131769.04,0,0
3411,15595937,430,1,138992.48,0,0
3412,15815628,711,8,113899.92,0,0
3413,15782802,582,6,114450.32,1,1
3414,15627412,605,3,0.0,1,0
3415,15734609,657,2,0.0,1,1
3416,15710689,578,6,63609.92,0,0
3417,15565806,532,9,0.0,0,0
3418,15815530,612,10,75497.51,0,0
3419,15632272,792,2,0.0,1,0
3420,15684103,674,10,0.0,1,1
3421,15654519,680,1,0.0,1,1
3422,15767722,593,0,117704.73,1,0
3423,15654346,679,1,130463.55,1,1
3424,15660147,493,8,46161.18,1,1
3425,15814998,688,5,0.0,0,0
3426,15802207,769,4,110182.54,1,1
3427,15658668,581,10,0.0,0,0
3428,15715079,465,9,117221.15,1,0
3429,15570360,641,4,0.0,0,0
3430,15674678,731,9,79120.27,0,0
3431,15780925,625,1,177069.24,1,1
3432,15688193,468,3,61636.97,0,0
3433,15778219,790,5,0.0,1,0
3434,15696514,587,6,104414.03,1,0
3435,15712303,692,4,159732.02,1,1
3436,15719090,676,4,89437.03,1,1
3437,15735632,571,8,0.0,1,1
3438,15619436,700,3,0.0,0,0
3439,15722404,445,3,0.0,1,1
3440,15662063,746,7,142400.77,1,1
3441,15745605,722,2,88011.4,1,1
3442,15636658,596,2,0.0,1,1
3443,15784130,850,8,154870.28,1,1
3444,15606755,597,4,0.0,1,0
3445,15801699,436,5,0.0,1,1
3446,15784097,660,1,118402.25,1,0
3447,15764654,649,9,87374.88,1,1
3448,15612092,646,8,105397.8,1,0
3449,15610903,560,5,125341.69,1,0
3450,15705777,710,10,129164.88,1,1
3451,15661936,513,3,141004.46,1,0
3452,15700864,607,0,0.0,1,0
3453,15722965,757,3,89079.41,1,1
3454,15737521,619,9,103604.31,0,0
3455,15814465,612,1,182705.05,1,1
3456,15580988,842,8,0.0,1,1
3457,15789974,713,6,94598.48,0,0
3458,15713370,657,8,188241.05,0,0
3459,15748673,770,9,0.0,0,0
3460,15754919,773,10,0.0,0,1
3461,15641662,470,5,117469.91,0,0
3462,15813422,781,4,80790.74,1,0
3463,15713596,428,1,107735.93,0,1
3464,15791216,600,8,133379.41,1,0
3465,15689031,697,7,168066.87,1,0
3466,15763704,692,2,69014.49,0,0
3467,15631339,791,4,0.0,1,0
3468,15771509,538,1,98548.62,0,1
3469,15769586,820,1,0.0,1,1
3470,15656096,679,3,76554.06,1,1
3471,15585280,649,2,0.0,0,1
3472,15743582,632,3,107375.82,1,1
3473,15761692,594,9,122417.17,0,1
3474,15627840,682,0,0.0,0,1
3475,15778861,720,6,97188.62,0,0
3476,15770554,769,4,61297.05,1,1
3477,15806956,746,1,112666.67,0,0
3478,15701908,623,7,0.0,1,1
3479,15736990,537,3,157842.07,1,0
3480,15743714,468,7,91443.75,1,0
3481,15807993,588,0,110148.49,1,0
3482,15644686,729,9,53299.96,1,1
3483,15677377,543,3,0.0,1,1
3484,15626412,499,6,0.0,1,1
3485,15643679,784,2,70233.74,1,1
3486,15728456,604,3,0.0,1,0
3487,15630661,614,10,75212.28,1,0
3488,15734044,671,7,41299.03,0,1
3489,15705001,587,3,83286.56,1,0
3490,15809817,593,10,0.0,0,0
3491,15809137,453,6,0.0,0,0
3492,15751593,570,6,85668.59,1,0
3493,15626491,655,7,57327.04,0,1
3494,15765461,632,3,0.0,1,0
3495,15568120,681,7,69609.85,1,1
3496,15787161,591,4,129269.27,1,0
3497,15812324,779,1,0.0,1,1
3498,15588944,456,1,165350.61,0,0
3499,15694253,686,7,152105.57,0,1
3500,15759566,617,10,0.0,1,1
3501,15675675,850,5,106290.64,1,0
3502,15802060,646,10,100548.67,0,0
3503,15660505,735,2,106344.95,1,0
3504,15782630,543,5,137482.19,0,0
3505,15700710,490,3,116465.53,0,1
3506,15742834,640,1,0.0,1,1
3507,15806511,445,10,0.0,0,1
3508,15608166,761,9,127637.92,1,1
3509,15614230,426,3,0.0,1,1
3510,15729958,777,1,0.0,1,1
3511,15800814,534,2,81951.74,1,0
3512,15674727,777,5,147531.82,1,1
3513,15657779,806,3,0.0,1,1
3514,15801395,790,10,135120.72,0,0
3515,15757911,643,2,0.0,0,0
3516,15665340,584,8,0.0,0,1
3517,15787151,638,7,0.0,1,1
3518,15757821,771,1,0.0,0,0
3519,15600688,600,5,0.0,0,0
3520,15594878,661,5,28082.95,1,0
3521,15569248,554,10,0.0,1,0
3522,15812706,627,4,111087.5,0,1
3523,15645045,659,9,0.0,1,1
3524,15766746,835,6,127120.07,1,0
3525,15700383,763,7,115651.6,1,1
3526,15632551,625,4,77743.01,1,0
3527,15795129,799,9,0.0,1,0
3528,15650545,849,7,71996.09,1,1
3529,15612769,692,5,61581.97,1,1
3530,15710853,623,5,0.0,1,0
3531,15623712,453,5,0.0,1,0
3532,15653251,408,8,87873.39,0,0
3533,15755077,778,0,105617.73,1,1
3534,15808557,695,5,0.0,0,1
3535,15614687,677,4,148770.61,1,1
3536,15626882,662,5,94901.09,1,1
3537,15748034,534,7,174851.9,1,1
3538,15632324,602,7,0.0,1,1
3539,15761023,554,2,120847.11,1,0
3540,15761453,667,6,0.0,1,0
3541,15646726,672,5,0.0,0,0
3542,15637169,838,4,103267.8,1,1
3543,15636024,692,4,109699.08,1,1
3544,15801218,675,8,135133.39,0,1
3545,15642655,731,1,0.0,1,0
3546,15690130,468,8,137649.47,0,0
3547,15653753,542,6,113567.94,1,0
3548,15641359,662,6,0.0,0,0
3549,15776827,770,5,141547.26,0,1
3550,15647725,675,5,62055.17,1,0
3551,15648455,647,4,131156.76,1,0
3552,15580629,604,6,134837.58,1,0
3553,15730161,833,3,0.0,1,0
3554,15626612,741,4,104784.23,1,0
3555,15662865,658,1,0.0,0,1
3556,15629094,528,1,156948.41,1,1
3557,15651823,590,6,147751.75,1,0
3558,15594827,675,1,124619.33,0,1
3559,15786392,765,4,124182.21,0,0
3560,15727353,650,7,142028.36,1,0
3561,15733777,817,8,0.0,0,0
3562,15614302,699,10,125837.86,1,0
3563,15723263,495,9,117160.32,1,1
3564,15687270,491,8,0.0,0,1
3565,15803121,847,5,97565.74,0,0
3566,15598700,676,5,0.0,0,1
3567,15741875,746,3,104833.79,0,0
3568,15631709,470,2,101675.22,1,0
3569,15672970,714,3,0.0,0,1
3570,15761670,695,8,0.0,1,0
3571,15706005,674,2,174701.05,1,0
3572,15790336,664,6,71142.77,1,0
3573,15754267,697,3,108805.42,0,1
3574,15791988,670,4,0.0,1,1
3575,15683375,541,4,0.0,1,1
3576,15625151,640,9,116037.76,0,1
3577,15635285,647,8,0.0,1,1
3578,15574296,757,2,80673.96,1,0
3579,15711618,704,1,124640.51,1,0
3580,15670943,778,9,182275.23,1,0
3581,15634359,639,5,98635.77,1,0
3582,15586629,637,5,0.0,1,0
3583,15588461,686,4,0.0,1,0
3584,15773221,577,8,79757.21,1,0
3585,15664227,506,8,53053.76,0,1
3586,15741745,757,7,120911.75,1,1
3587,15652626,826,4,115285.85,1,0
3588,15599410,721,2,0.0,1,0
3589,15571958,489,3,221532.8,1,0
3590,15785406,446,4,105056.13,0,0
3591,15687884,677,3,88363.03,0,1
3592,15621685,769,2,123757.52,1,0
3593,15628886,677,5,123959.97,1,1
3594,15699325,555,10,114822.64,0,1
3595,15578369,652,9,145219.3,1,0
3596,15654156,722,5,106807.64,1,1
3597,15707199,643,0,148159.71,0,0
3598,15671630,796,1,99745.95,1,0
3599,15632079,720,8,156282.79,1,0
3600,15767921,613,7,0.0,1,0
3601,15573599,506,6,0.0,0,1
3602,15747208,608,6,0.0,1,0
3603,15582762,667,2,0.0,1,1
3604,15772528,750,7,121376.15,1,0
3605,15755798,610,4,111582.11,0,0
3606,15788683,588,10,129417.82,1,0
3607,15616922,479,1,0.0,1,1
3608,15771855,682,5,0.0,0,1
3609,15601873,677,7,0.0,1,0
3610,15657868,850,6,94607.08,1,0
3611,15711716,580,1,131368.3,1,0
3612,15734246,746,8,166883.07,0,1
3613,15792151,635,3,0.0,1,0
3614,15770159,664,6,172812.72,1,1
3615,15747649,558,0,126606.63,1,1
3616,15639357,415,9,134950.19,0,0
3617,15738907,798,6,96956.1,1,0
3618,15663446,792,4,107601.79,1,0
3619,15750867,489,8,92060.06,1,0
3620,15715939,730,0,0.0,1,0
3621,15763806,773,4,0.0,1,1
3622,15637993,711,9,137688.71,1,1
3623,15720338,592,8,85845.43,1,1
3624,15627162,695,6,125552.96,1,0
3625,15596710,640,1,167298.42,0,1
3626,15781678,470,4,55732.92,1,1
3627,15634968,789,6,110689.07,1,1
3628,15609475,604,7,98544.11,1,1
3629,15573319,493,8,178317.6,0,0
3630,15738291,671,8,115713.84,0,0
3631,15782456,656,9,143267.14,0,0
3632,15794841,739,5,89750.21,1,0
3633,15684696,560,3,116576.45,1,0
3634,15629846,827,8,143001.5,1,0
3635,15674442,681,7,157761.56,0,0
3636,15571689,740,5,0.0,1,1
3637,15730469,663,4,103430.11,0,1
3638,15809320,845,0,0.0,1,0
3639,15684367,555,5,0.0,0,0
3640,15793049,680,8,115115.38,1,0
3641,15603665,638,0,122501.28,1,1
3642,15613623,640,3,0.0,1,1
3643,15569572,778,6,0.0,1,1
3644,15698791,679,3,146758.24,1,0
3645,15626233,593,3,0.0,1,1
3646,15607263,788,3,0.0,0,1
3647,15610900,770,9,110738.89,1,0
3648,15624775,729,2,94203.8,0,1
3649,15691703,545,8,105792.49,0,1
3650,15745355,597,4,153198.23,1,1
3651,15724955,537,3,0.0,0,0
3652,15628999,732,10,61811.23,1,1
3653,15654341,542,8,101116.06,1,0
3654,15744240,688,0,74458.25,0,1
3655,15632365,542,8,142871.27,0,0
3656,15729689,754,6,98585.94,0,1
3657,15759284,750,6,0.0,1,1
3658,15602124,731,7,0.0,1,1
3659,15661903,699,3,80764.03,1,0
3660,15664668,534,9,144801.97,0,1
3661,15736431,494,2,0.0,1,0
3662,15748639,497,7,110053.62,1,1
3663,15628123,632,5,118890.81,0,1
3664,15602731,724,5,0.0,1,0
3665,15794137,751,0,151218.98,1,1
3666,15748696,733,9,150507.21,0,1
3667,15725068,701,9,0.0,1,1
3668,15807340,525,4,131023.76,0,0
3669,15586133,666,2,122314.5,0,0
3670,15576185,653,2,0.0,1,1
3671,15660809,850,4,0.0,1,1
3672,15616666,646,6,111739.4,0,1
3673,15706904,750,6,113882.31,1,1
3674,15606915,764,7,98148.61,1,0
3675,15749693,658,9,0.0,1,0
3676,15791743,727,1,59271.82,1,1
3677,15796480,687,2,0.0,0,1
3678,15790442,631,2,0.0,1,1
3679,15609458,797,10,69413.44,1,1
3680,15593897,650,7,160599.06,1,1
3681,15604576,850,3,0.0,1,1
3682,15666270,676,2,147803.48,1,0
3683,15572626,620,8,0.0,1,1
3684,15727197,576,9,170228.59,0,0
3685,15714006,482,2,133111.73,0,1
3686,15642137,695,5,0.0,0,0
3687,15665327,706,2,176139.5,1,0
3688,15626806,668,2,0.0,1,1
3689,15662578,679,1,110245.13,1,1
3690,15790829,703,5,0.0,1,0
3691,15654959,670,6,158719.57,1,1
3692,15760244,590,5,160979.68,0,1
3693,15715394,613,4,123557.65,0,1
3694,15722246,742,4,0.0,1,1
3695,15609704,608,4,0.0,1,0
3696,15757628,571,10,112896.86,1,1
3697,15633586,595,7,120962.13,0,0
3698,15565796,745,10,96048.55,1,0
3699,15717935,589,3,0.0,0,1
3700,15577700,749,10,185063.7,1,1
3701,15747345,678,6,118064.93,1,1
3702,15678317,603,2,0.0,1,1
3703,15698335,504,8,0.0,1,1
3704,15768451,739,5,149131.03,1,1
3705,15753213,604,7,0.0,1,0
3706,15769645,612,3,0.0,1,1
3707,15657565,629,6,125512.98,0,0
3708,15620323,652,3,83492.07,1,0
3709,15679983,565,7,0.0,0,0
3710,15812616,707,10,0.0,1,0
3711,15601796,645,1,125739.26,1,1
3712,15729489,762,8,98592.88,0,1
3713,15613216,639,1,141789.15,1,0
3714,15657937,709,0,112949.71,0,0
3715,15815428,823,3,105057.33,1,0
3716,15640409,817,0,89087.89,0,1
3717,15699492,665,2,147435.96,0,0
3718,15623536,646,0,154439.86,1,0
3719,15707551,568,8,73054.37,1,1
3720,15577999,850,1,124678.35,1,0
3721,15788775,473,8,152576.25,1,0
3722,15758362,731,9,152243.57,1,1
3723,15807961,619,4,0.0,1,0
3724,15710978,715,2,88120.97,1,1
3725,15703541,772,9,143930.92,0,1
3726,15626474,686,1,0.0,1,0
3727,15608344,749,7,137059.05,1,0
3728,15768367,781,7,186558.55,1,1
3729,15806210,675,5,115654.47,1,1
3730,15697702,730,2,0.0,1,0
3731,15689152,683,3,126152.84,0,0
3732,15568573,554,7,105701.91,0,1
3733,15689598,722,6,0.0,1,1
3734,15713374,689,9,157094.78,1,1
3735,15679733,796,2,113228.38,1,1
3736,15759274,447,10,0.0,1,1
3737,15607748,498,8,108432.88,1,1
3738,15607577,663,8,0.0,1,1
3739,15813697,498,2,120702.67,1,1
3740,15801125,627,1,0.0,1,0
3741,15777855,649,7,0.0,0,1
3742,15635396,738,9,139106.19,1,0
3743,15698031,587,6,101851.8,1,0
3744,15678944,655,6,130935.56,1,0
3745,15718507,647,3,116509.99,1,1
3746,15808334,776,1,93124.04,1,1
3747,15804709,688,5,111578.18,0,0
3748,15645835,605,9,0.0,1,1
3749,15738166,596,10,86546.29,0,1
3750,15675360,427,8,0.0,1,1
3751,15793042,629,2,129669.32,1,0
3752,15630106,496,2,0.0,1,0
3753,15810385,717,2,164557.95,0,1
3754,15578211,777,6,0.0,1,1
3755,15572792,535,8,118989.92,1,1
3756,15620030,744,1,0.0,0,0
3757,15783541,755,5,0.0,0,1
3758,15679284,593,6,79259.75,1,0
3759,15582910,514,4,112230.38,1,0
3760,15688337,721,9,118129.87,1,1
3761,15734970,835,7,86824.09,0,0
3762,15759140,682,10,128306.7,0,1
3763,15643042,590,2,117641.43,0,0
3764,15773868,653,3,125734.2,1,0
3765,15615820,837,8,103302.37,1,1
3766,15730273,841,8,0.0,1,0
3767,15724890,584,4,82696.09,0,0
3768,15765952,769,4,145471.37,1,0
3769,15685920,599,2,101506.66,0,0
3770,15663263,698,5,156265.31,0,0
3771,15568953,477,1,128554.98,1,1
3772,15643361,477,8,139959.55,1,1
3773,15699486,745,7,132944.53,1,1
3774,15747854,749,3,0.0,1,1
3775,15691785,850,1,0.0,1,0
3776,15709004,528,5,93547.23,0,1
3777,15652218,750,2,152302.72,1,0
3778,15697127,543,2,147674.26,1,1
3779,15658486,579,3,148021.12,1,1
3780,15694160,624,0,0.0,0,0
3781,15685290,595,5,142360.62,1,0
3782,15701042,596,2,151027.56,1,0
3783,15680449,431,2,138843.7,1,0
3784,15599860,647,8,109958.15,1,1
3785,15723169,640,9,138857.59,1,0
3786,15803842,752,3,105426.5,0,1
3787,15728224,710,9,149155.53,1,0
3788,15644174,638,4,135096.05,1,1
3789,15707110,660,2,170890.05,1,0
3790,15765415,609,4,89122.3,1,1
3791,15756751,596,0,78126.28,1,1
3792,15795151,705,3,123894.43,1,0
3793,15632859,444,7,0.0,0,1
3794,15584037,727,5,106913.43,1,0
3795,15621409,496,4,127845.83,1,0
3796,15581102,554,8,0.0,0,1
3797,15578096,537,7,106397.75,0,0
3798,15669887,839,3,0.0,1,1
3799,15621834,700,0,0.0,1,0
3800,15655341,458,5,166492.48,1,0
3801,15685314,850,2,0.0,1,1
3802,15653997,699,6,114493.68,0,0
3803,15629551,615,9,126104.98,0,1
3804,15651264,850,4,124425.99,0,0
3805,15760825,604,1,0.0,1,0
3806,15597394,668,0,0.0,0,0
3807,15740383,594,10,0.0,1,0
3808,15670562,470,3,101140.76,1,1
3809,15698117,701,0,150844.94,0,1
